# Time-averaged data for fix printdipole
# TimeStep v_mytime v_totaldipolex v_totaldipoley v_totaldipolez
63392 15848.0000000000 -0.0778110944 0.8717025198 0.1159299181
63394 15848.5000000000 -0.0859859594 0.9059522853 0.1004874866
63396 15849.0000000000 -0.0451918473 0.9516977744 0.0947086212
63398 15849.5000000000 -0.0790031657 0.8849330425 0.0924598093
63400 15850.0000000000 -0.0421986177 0.9554435999 0.0737921214
63402 15850.5000000000 -0.0713403347 0.9174794540 0.0436479094
63404 15851.0000000000 -0.0244568370 0.9032282229 0.0222997403
63406 15851.5000000000 -0.0604474521 0.9533405730 -0.0028826703
63408 15852.0000000000 -0.0290867333 0.8739098168 -0.0133370078
63410 15852.5000000000 -0.0688217547 0.9214394410 -0.0476495486
63412 15853.0000000000 -0.0390532823 0.9117352319 -0.0445615225
63414 15853.5000000000 -0.0588121578 0.8618054753 -0.1051016299
63416 15854.0000000000 -0.0546493019 0.9208356869 -0.0720605683
63418 15854.5000000000 -0.0654300478 0.9023997244 -0.1114766245
63420 15855.0000000000 -0.0695818674 0.9199344029 -0.0656682068
63422 15855.5000000000 -0.0415000971 0.9507798592 -0.1137359458
63424 15856.0000000000 -0.0522494623 0.9479202156 -0.0462632511
63426 15856.5000000000 -0.0435411346 0.9770481935 -0.0828837745
63428 15857.0000000000 -0.0184041728 1.0235521826 -0.0165003704
63430 15857.5000000000 -0.0233448515 0.9919794227 -0.0580266156
63432 15858.0000000000 0.0259564412 1.0599430661 0.0183356458
63434 15858.5000000000 0.0025734844 1.0400442713 -0.0264908241
63436 15859.0000000000 0.0512345763 1.0370842932 0.0527321118
63438 15859.5000000000 0.0488871339 1.0979730658 -0.0176614203
63440 15860.0000000000 0.0642408625 1.0417131212 0.0650157936
63442 15860.5000000000 0.0722337359 1.0737752903 -0.0170569299
63444 15861.0000000000 0.0794991940 1.0271290390 0.0539980944
63446 15861.5000000000 0.0671171220 1.0400086085 -0.0173614830
63448 15862.0000000000 0.0979187662 1.0552200475 0.0167345380
63450 15862.5000000000 0.0686683300 1.0209891538 -0.0358520156
63452 15863.0000000000 0.0894243204 1.0328518877 0.0189693852
63454 15863.5000000000 0.0617246582 1.0131962112 -0.0312176228
63456 15864.0000000000 0.0855224995 1.0305670076 0.0079329596
63458 15864.5000000000 0.0946087219 1.0309324312 -0.0414639803
63460 15865.0000000000 0.0931270357 1.0352704501 0.0287366772
63462 15865.5000000000 0.0984258285 1.0607981316 0.0198672501
63464 15866.0000000000 0.1259046549 1.0354694048 0.0502424930
63466 15866.5000000000 0.1285071690 1.0870911498 0.0752297451
63468 15867.0000000000 0.1709676635 1.0645776161 0.0948179669
63470 15867.5000000000 0.1593813200 1.0846992345 0.1456097814
63472 15868.0000000000 0.2179031954 1.0830340349 0.1610107839
63474 15868.5000000000 0.1919512177 1.0840143916 0.1902446035
63476 15869.0000000000 0.2337762279 1.0981647835 0.1891878087
63478 15869.5000000000 0.2338818281 1.0683114920 0.2334866939
63480 15870.0000000000 0.2465531582 1.0722180442 0.2155995832
63482 15870.5000000000 0.2544090126 1.0788750550 0.2586120818
63484 15871.0000000000 0.2421049063 1.0656922948 0.1912119371
63486 15871.5000000000 0.2451715576 1.0520389312 0.2464759118
63488 15872.0000000000 0.2375390610 1.0409589741 0.1971341550
63490 15872.5000000000 0.2335620322 1.0542768922 0.2309892489
63492 15873.0000000000 0.2397714012 1.0546053548 0.1827464610
63494 15873.5000000000 0.2249672950 1.0524271653 0.2064343368
63496 15874.0000000000 0.2151202271 1.0636648743 0.1947023693
63498 15874.5000000000 0.2103479667 1.0485208373 0.2215649745
63500 15875.0000000000 0.2275620081 1.0885507723 0.2071348270
63502 15875.5000000000 0.2200345583 1.0694034897 0.2542291067
63504 15876.0000000000 0.2157179170 1.1122377059 0.2310874909
63506 15876.5000000000 0.2286068780 1.0770833475 0.2993955705
63508 15877.0000000000 0.2198287031 1.1004487288 0.2804038368
63510 15877.5000000000 0.2283295263 1.1121454735 0.3229836677
63512 15878.0000000000 0.2213250151 1.1036033898 0.3141379014
63514 15878.5000000000 0.2297267572 1.1039562666 0.3489749173
63516 15879.0000000000 0.2141812171 1.0952146026 0.3380927898
63518 15879.5000000000 0.2032232115 1.0997788411 0.3396573233
63520 15880.0000000000 0.1934597300 1.0956462642 0.3075852244
63522 15880.5000000000 0.1813409332 1.0719458979 0.3188840784
63524 15881.0000000000 0.1558004291 1.0799731340 0.2951560725
63526 15881.5000000000 0.1459966849 1.0793411398 0.2686764750
63528 15882.0000000000 0.1265195575 1.0749472472 0.2395143408
63530 15882.5000000000 0.1166917443 1.0642866804 0.2154768541
63532 15883.0000000000 0.0845025040 1.0581562066 0.2153405865
63534 15883.5000000000 0.0885701683 1.0689342156 0.1931747339
63536 15884.0000000000 0.0760513057 1.0822259685 0.1912329057
63538 15884.5000000000 0.0496912427 1.0827863786 0.1597661819
63540 15885.0000000000 0.0622221419 1.0748858856 0.1862641430
63542 15885.5000000000 0.0423169311 1.0852055172 0.1784342903
63544 15886.0000000000 0.0590193492 1.0904743003 0.2053262783
63546 15886.5000000000 0.0301934358 1.1449456754 0.1876957239
63548 15887.0000000000 0.0480053955 1.0859360086 0.2027135922
63550 15887.5000000000 0.0395789203 1.1379361775 0.2200841043
63552 15888.0000000000 0.0304409891 1.1145328295 0.2251001339
63554 15888.5000000000 0.0245564212 1.1435388168 0.2145508312
63556 15889.0000000000 0.0289896780 1.1585263518 0.2097947442
63558 15889.5000000000 0.0275998193 1.1292814141 0.1903253896
63560 15890.0000000000 0.0017151385 1.1396254304 0.1975021621
63562 15890.5000000000 -0.0035272663 1.1623233286 0.1440974767
63564 15891.0000000000 -0.0041642991 1.1198434445 0.1465878963
63566 15891.5000000000 -0.0252598263 1.1665093329 0.0868595555
63568 15892.0000000000 -0.0090441311 1.1158169945 0.1053385519
63570 15892.5000000000 -0.0436465539 1.1331271208 0.0334473540
63572 15893.0000000000 -0.0355694741 1.1446603125 0.0474240093
63574 15893.5000000000 -0.0696387669 1.1068093825 -0.0220323963
63576 15894.0000000000 -0.0443533653 1.1271586080 0.0097985946
63578 15894.5000000000 -0.0601173045 1.1309944817 -0.0326712446
63580 15895.0000000000 -0.0659825911 1.1153615592 -0.0258456417
63582 15895.5000000000 -0.0806516973 1.1500198524 -0.0636498102
63584 15896.0000000000 -0.0748886110 1.1048191960 -0.0442585810
63586 15896.5000000000 -0.0558332088 1.1434805755 -0.0493481935
63588 15897.0000000000 -0.0841751159 1.1476778534 -0.0358545665
63590 15897.5000000000 -0.0647679596 1.1484528893 -0.0780151291
63592 15898.0000000000 -0.0666109870 1.1515903521 -0.0552106085
63594 15898.5000000000 -0.0487015268 1.1419717948 -0.0837991893
63596 15899.0000000000 -0.0540944758 1.1456688040 -0.0495299830
63598 15899.5000000000 -0.0242992588 1.1480840242 -0.0847010143
63600 15900.0000000000 -0.0518285734 1.1469432191 -0.1013572431
63602 15900.5000000000 -0.0136677590 1.1072224587 -0.1262121353
63604 15901.0000000000 -0.0169964118 1.1096570140 -0.1191807078
63606 15901.5000000000 -0.0088490031 1.0745981933 -0.1513075948
63608 15902.0000000000 -0.0042428624 1.0920543428 -0.1468550590
63610 15902.5000000000 -0.0173113700 1.0524025166 -0.2001708075
63612 15903.0000000000 0.0156295948 1.0463429789 -0.1727150894
63614 15903.5000000000 0.0039600414 1.0421905230 -0.1987232325
63616 15904.0000000000 -0.0051487873 1.0196154140 -0.2017486892
63618 15904.5000000000 -0.0066400935 1.0357382425 -0.1959719441
63620 15905.0000000000 0.0099166138 1.0129964726 -0.2097258990
63622 15905.5000000000 0.0215539322 1.0504005501 -0.1585452477
63624 15906.0000000000 0.0140614739 1.0412758432 -0.1914829980
63626 15906.5000000000 0.0311969948 1.0434825532 -0.1415028482
63628 15907.0000000000 0.0379986634 1.0736151465 -0.1695896004
63630 15907.5000000000 0.0531008806 1.0611024867 -0.1082940946
63632 15908.0000000000 0.0737251911 1.1015699528 -0.1219649087
63634 15908.5000000000 0.0763103957 1.0754854822 -0.0826191919
63636 15909.0000000000 0.0994131447 1.1002149237 -0.1281552077
63638 15909.5000000000 0.1010845918 1.0808435699 -0.0859758710
63640 15910.0000000000 0.1221848183 1.0968799690 -0.1156777848
63642 15910.5000000000 0.1196846580 1.1004958686 -0.0843985770
63644 15911.0000000000 0.1130407003 1.0796266030 -0.1549379541
63646 15911.5000000000 0.1232944951 1.0628312229 -0.1219042941
63648 15912.0000000000 0.1187883531 1.0685432718 -0.1849121962
63650 15912.5000000000 0.1034870538 1.0795213038 -0.1450668413
63652 15913.0000000000 0.0961607417 1.0756044921 -0.2125641943
63654 15913.5000000000 0.0819683198 1.0721368904 -0.1931951070
63656 15914.0000000000 0.0943992815 1.0696160096 -0.2326586777
63658 15914.5000000000 0.0828513759 1.0973168933 -0.1939587567
63660 15915.0000000000 0.0608080409 1.1102438646 -0.2246524231
63662 15915.5000000000 0.0851317695 1.0932798566 -0.1764175296
63664 15916.0000000000 0.0668094802 1.1384772573 -0.2266180002
63666 15916.5000000000 0.1145833353 1.1236421290 -0.1588896574
63668 15917.0000000000 0.0904181575 1.1373949218 -0.1738420078
63670 15917.5000000000 0.1320330861 1.1541594829 -0.1211014918
63672 15918.0000000000 0.1151666960 1.1020762159 -0.1288686541
63674 15918.5000000000 0.1562867019 1.1334113436 -0.1092522446
63676 15919.0000000000 0.1530554428 1.1185658598 -0.0855074391
63678 15919.5000000000 0.1694253386 1.0824643317 -0.0810723906
63680 15920.0000000000 0.1558270998 1.0853570447 -0.0943985957
63682 15920.5000000000 0.1752535352 1.0120734528 -0.0717322205
63684 15921.0000000000 0.1637801446 1.0450632052 -0.1034831480
63686 15921.5000000000 0.1655900235 1.0367617700 -0.0935274869
63688 15922.0000000000 0.1318682707 0.9864109378 -0.1170344396
63690 15922.5000000000 0.1435704341 0.9937875032 -0.1444922823
63692 15923.0000000000 0.1171867748 0.9793908348 -0.1361463082
63694 15923.5000000000 0.1255533241 1.0130236889 -0.1476754585
63696 15924.0000000000 0.1065922691 1.0132283991 -0.1436633923
63698 15924.5000000000 0.1068018754 1.0200112878 -0.1566831978
63700 15925.0000000000 0.1233833330 1.0116235957 -0.1660005692
63702 15925.5000000000 0.1085527405 1.0773432903 -0.1499732860
63704 15926.0000000000 0.1430667854 1.0528561205 -0.1095979636
63706 15926.5000000000 0.1204273282 1.1118536691 -0.1082163647
63708 15927.0000000000 0.1679356647 1.0843344920 -0.0940007677
63710 15927.5000000000 0.1439661424 1.0945353902 -0.0837954556
63712 15928.0000000000 0.2015147283 1.1355594204 -0.0619689814
63714 15928.5000000000 0.1440478985 1.1226033663 -0.0460714323
63716 15929.0000000000 0.2066176130 1.1158716207 -0.0431615255
63718 15929.5000000000 0.1486284510 1.1239466087 -0.0358956876
63720 15930.0000000000 0.2106411320 1.1083921772 -0.0391018064
63722 15930.5000000000 0.1369814760 1.1515226067 -0.0543479546
63724 15931.0000000000 0.1655272428 1.1050808042 -0.0477734834
63726 15931.5000000000 0.1133121061 1.1233510645 -0.0871118496
63728 15932.0000000000 0.1388593219 1.1418469104 -0.0882550052
63730 15932.5000000000 0.0834934250 1.1735250668 -0.1069801052
63732 15933.0000000000 0.1144051882 1.1739700520 -0.1095851988
63734 15933.5000000000 0.0414750051 1.1856996164 -0.1266862326
63736 15934.0000000000 0.0960727851 1.2132654086 -0.1192082858
63738 15934.5000000000 0.0285073080 1.2446470755 -0.1356791330
63740 15935.0000000000 0.0869757486 1.2823188130 -0.1085810329
63742 15935.5000000000 0.0296051812 1.2906939287 -0.1339300799
63744 15936.0000000000 0.0701362026 1.2898741476 -0.1050495139
63746 15936.5000000000 0.0368636135 1.3107284665 -0.0912908453
63748 15937.0000000000 0.0742952828 1.3280862925 -0.0728716210
63750 15937.5000000000 0.0468154251 1.3365662545 -0.0772929917
63752 15938.0000000000 0.0659967834 1.3140730106 -0.0703158062
63754 15938.5000000000 0.0457436189 1.2910026531 -0.0653552295
63756 15939.0000000000 0.0586009903 1.3033062473 -0.0559292850
63758 15939.5000000000 0.0384679133 1.2763396740 -0.0606492159
63760 15940.0000000000 0.0386797900 1.2528611033 -0.0692792859
63762 15940.5000000000 0.0270228453 1.2143001425 -0.1074132151
63764 15941.0000000000 0.0193849680 1.2111191404 -0.0917910177
63766 15941.5000000000 0.0034017459 1.1947699710 -0.1174278561
63768 15942.0000000000 0.0075984315 1.1748486905 -0.1111446565
63770 15942.5000000000 -0.0064632793 1.1501698370 -0.1435657620
63772 15943.0000000000 -0.0200439838 1.1448532994 -0.1585195506
63774 15943.5000000000 -0.0095799214 1.1282147584 -0.1500275859
63776 15944.0000000000 -0.0251819562 1.1271474384 -0.1562569317
63778 15944.5000000000 -0.0107325113 1.1335704119 -0.1445456642
63780 15945.0000000000 -0.0311462857 1.0963451762 -0.1481319000
63782 15945.5000000000 -0.0146518070 1.1088501577 -0.1214477361
63784 15946.0000000000 -0.0268045411 1.1095624884 -0.1213897202
63786 15946.5000000000 0.0084812911 1.0795389526 -0.1023594146
63788 15947.0000000000 -0.0484211669 1.0973102342 -0.1070068163
63790 15947.5000000000 0.0015725451 1.0454400696 -0.0636207278
63792 15948.0000000000 -0.0451253236 1.0652952859 -0.0754729845
63794 15948.5000000000 -0.0015850621 1.0404919690 -0.0413715746
63796 15949.0000000000 -0.0401030370 1.0195275493 -0.0817743759
63798 15949.5000000000 -0.0174215622 1.0100234463 -0.0489761745
63800 15950.0000000000 -0.0649966060 0.9994986430 -0.0682309709
63802 15950.5000000000 -0.0303812944 0.9754784424 -0.0334865659
63804 15951.0000000000 -0.0654486546 0.9899965426 -0.0905260960
63806 15951.5000000000 -0.0462522114 0.9639957096 -0.0709579673
63808 15952.0000000000 -0.0851202034 0.9680589938 -0.0938768863
63810 15952.5000000000 -0.0751548981 0.9669830954 -0.0625359390
63812 15953.0000000000 -0.0889753201 0.9712191245 -0.0783346675
63814 15953.5000000000 -0.0736275485 0.9942594893 -0.0669635837
63816 15954.0000000000 -0.1150392831 0.9964308768 -0.1055904537
63818 15954.5000000000 -0.0870704430 0.9927421444 -0.0199509096
63820 15955.0000000000 -0.1123866305 1.0387198838 -0.0715687713
63822 15955.5000000000 -0.0773187507 1.0180888563 0.0132366030
63824 15956.0000000000 -0.1252992104 1.0627501103 -0.0618615404
63826 15956.5000000000 -0.0827939554 1.0571306450 0.0154727351
63828 15957.0000000000 -0.1120185371 1.0678770083 -0.0046593086
63830 15957.5000000000 -0.0768346501 1.0645134200 0.0411586119
63832 15958.0000000000 -0.0956598187 1.0796149323 0.0077228526
63834 15958.5000000000 -0.0956618027 1.0590823573 0.0348928391
63836 15959.0000000000 -0.0949721732 1.0749393030 0.0140315355
63838 15959.5000000000 -0.0855694366 1.0378968161 0.0493449286
63840 15960.0000000000 -0.0893009624 1.0387507989 0.0071948115
63842 15960.5000000000 -0.0955761683 1.0441796908 0.0309059251
63844 15961.0000000000 -0.1149950698 1.0092608125 0.0077125362
63846 15961.5000000000 -0.1117761223 1.0188702773 0.0345911199
63848 15962.0000000000 -0.0992321007 1.0072602908 0.0169633271
63850 15962.5000000000 -0.1156644631 1.0138900592 0.0253929881
63852 15963.0000000000 -0.1433810268 1.0256282504 0.0006129758
63854 15963.5000000000 -0.1339377678 1.0335489662 0.0619656461
63856 15964.0000000000 -0.1351227049 1.0271271397 0.0439205685
63858 15964.5000000000 -0.1367925711 1.0687110307 0.0788876031
63860 15965.0000000000 -0.1307915583 1.0725957171 0.0483763141
63862 15965.5000000000 -0.1479969952 1.1071838012 0.0986651303
63864 15966.0000000000 -0.1154115484 1.1140988535 0.1015750992
63866 15966.5000000000 -0.1366553728 1.1129097116 0.1494629149
63868 15967.0000000000 -0.1016569541 1.1480886311 0.1106936783
63870 15967.5000000000 -0.1225668540 1.1491892340 0.1492648463
63872 15968.0000000000 -0.0747135883 1.1292719853 0.1301763576
63874 15968.5000000000 -0.1004868693 1.1491324960 0.1742468281
63876 15969.0000000000 -0.0538015044 1.1521575435 0.1302406235
63878 15969.5000000000 -0.0997012395 1.1428285824 0.1626309509
63880 15970.0000000000 -0.0564308882 1.1564347282 0.1158694459
63882 15970.5000000000 -0.0834237292 1.1312965080 0.1545659131
63884 15971.0000000000 -0.0412669650 1.1407438440 0.1058649616
63886 15971.5000000000 -0.1023922253 1.2003658369 0.1234563806
63888 15972.0000000000 -0.0641301231 1.1555105659 0.0760620943
63890 15972.5000000000 -0.1063037448 1.2235191782 0.1062127488
63892 15973.0000000000 -0.0635302109 1.2277865394 0.0837016914
63894 15973.5000000000 -0.1144216165 1.2314179593 0.0792936126
63896 15974.0000000000 -0.0887922289 1.3289760245 0.0704450817
63898 15974.5000000000 -0.1212857278 1.3056354066 0.0679325027
63900 15975.0000000000 -0.0748697217 1.3199692796 0.0709338153
63902 15975.5000000000 -0.1007627383 1.3806463449 0.0776043304
63904 15976.0000000000 -0.0617829932 1.3668443882 0.0519402163
63906 15976.5000000000 -0.0838011613 1.3795189250 0.0668289529
63908 15977.0000000000 -0.0494367042 1.3954047356 0.0624388613
63910 15977.5000000000 -0.0498816820 1.3255110692 0.0607347806
63912 15978.0000000000 -0.0166163792 1.3783832956 0.0485181868
63914 15978.5000000000 -0.0342649902 1.3530667586 0.0238113832
63916 15979.0000000000 -0.0055575612 1.2958839750 0.0358375505
63918 15979.5000000000 -0.0148159035 1.3078332024 0.0186548170
63920 15980.0000000000 0.0014096926 1.2779914373 0.0230446657
63922 15980.5000000000 -0.0301491247 1.2450625372 -0.0017590753
63924 15981.0000000000 -0.0084836360 1.3211442267 -0.0053951849
63926 15981.5000000000 -0.0349107017 1.2372544367 -0.0055217903
63928 15982.0000000000 -0.0223852345 1.2603226970 0.0205202970
63930 15982.5000000000 -0.0698601782 1.3047980526 -0.0041397974
63932 15983.0000000000 -0.0583405301 1.2745855653 0.0305817356
63934 15983.5000000000 -0.0870077047 1.3297149818 0.0163574929
63936 15984.0000000000 -0.0562570878 1.3217466356 0.0540364825
63938 15984.5000000000 -0.1046466986 1.2991234226 0.0622100877
63940 15985.0000000000 -0.0733462050 1.3767603629 0.0719752777
63942 15985.5000000000 -0.1233056497 1.3297590260 0.0794608584
63944 15986.0000000000 -0.0735586909 1.3036873693 0.1029844014
63946 15986.5000000000 -0.0966372148 1.3172511264 0.0965517977
63948 15987.0000000000 -0.0656097408 1.2564737248 0.1000440451
63950 15987.5000000000 -0.1028411257 1.2608857480 0.0773215364
63952 15988.0000000000 -0.0677042591 1.2401668473 0.0949361965
63954 15988.5000000000 -0.0923024797 1.1424680507 0.0650141418
63956 15989.0000000000 -0.0546369922 1.1488028473 0.0752122447
63958 15989.5000000000 -0.1151700167 1.1427186865 0.0320792482
63960 15990.0000000000 -0.0641642570 1.0762732640 0.0483172162
63962 15990.5000000000 -0.1216063496 1.1232583381 0.0170916927
63964 15991.0000000000 -0.0658983223 1.0412150922 0.0467674306
63966 15991.5000000000 -0.1408896028 1.0900798992 0.0191806767
63968 15992.0000000000 -0.0960753728 1.1009965100 0.0397670977
63970 15992.5000000000 -0.1440926390 1.0895420166 0.0393912631
63972 15993.0000000000 -0.1264386379 1.0972446892 0.0729831363
63974 15993.5000000000 -0.1384039823 1.1181452993 0.0834866764
63976 15994.0000000000 -0.1494697852 1.1043844543 0.1121845644
